acquisitions_id,acquiring_object_id,acquired_object_id,price_amount,price_currency_code,aquired_at
8800,c:1242,c:220740,\N,USD,2013-06-03
8801,c:24371,c:64403,17800000,USD,2013-06-04
8802,c:66055,c:221090,\N,USD,2013-06-04
8803,c:79125,c:176655,\N,USD,2013-06-03
8804,c:221096,c:221117,8800000,USD,2013-06-03
8805,c:8489,c:221145,\N,USD,2013-06-03
8806,c:66190,c:54049,\N,USD,2013-06-03
8807,c:36592,c:28435,\N,USD,2013-06-03
8808,c:29150,c:34970,\N,USD,2013-06-03
8810,c:62791,c:38688,47500000,USD,2013-06-04
8811,c:1972,c:12178,2500000000,USD,2013-06-04
8812,c:70181,c:18465,40000000,USD,2011-03-02
8813,c:49319,c:221338,\N,USD,2013-06-04
8815,c:3246,c:26240,\N,USD,2013-06-05
8816,c:4462,c:153483,\N,USD,2013-06-04
8817,c:21287,c:167434,\N,USD,2013-06-04
8818,c:175346,c:42681,\N,USD,2013-05-21
8819,c:221698,c:190514,5000,USD,2013-04-15
8820,c:180029,c:54101,\N,USD,2013-05-01
8821,c:838,c:221757,\N,USD,2013-06-05
8822,c:34684,c:185785,\N,USD,2013-06-05
8823,c:221786,c:221763,\N,USD,2011-07-18
8826,c:221763,c:221794,\N,USD,2005-09-01
8829,c:221763,c:221798,\N,USD,2012-02-01
8830,c:24597,c:221743,20000000,USD,2012-09-01
8831,c:7060,c:31310,\N,USD,2013-06-05
8832,c:3245,c:14494,\N,EUR,2013-06-06
8834,c:47042,c:49906,\N,USD,2013-06-05
8835,c:35902,c:205328,\N,USD,2013-06-05
8836,c:2989,c:221756,\N,USD,2013-06-06
8837,c:222300,c:12657,\N,USD,2013-06-05
8838,c:222410,c:148742,\N,USD,2013-05-01
8839,c:222458,c:211004,35000000,GBP,2012-05-01
8840,c:222510,c:222509,\N,USD,2012-12-03
8841,c:12900,c:222523,\N,USD,2013-06-03
8842,c:63884,c:222760,13000000,USD,2013-06-06
8843,c:65984,c:222769,\N,USD,2013-06-06
8844,c:1972,c:195233,\N,USD,2013-06-07
8846,c:26477,c:44165,170000000,USD,2013-06-07
8847,c:13450,c:25737,1150000000,USD,2013-06-10
8848,c:223791,c:128111,0,GBP,2013-01-20
8849,c:223860,c:212610,\N,USD,2013-06-10
8850,c:29025,c:141463,\N,USD,2013-06-10
8851,c:44814,c:224004,\N,USD,2013-06-10
8852,c:9054,c:64055,\N,USD,2013-06-03
8853,c:4138,c:1129,\N,USD,2013-06-10
8854,c:25498,c:224147,\N,USD,2013-06-10
8855,c:224167,c:224184,\N,USD,2013-06-11
8856,c:4967,c:26007,\N,USD,2013-06-11
8857,c:59,c:32475,1100000000,USD,2013-06-11
8859,c:2680,c:6842,\N,USD,2011-07-28
8861,c:224411,c:224410,\N,USD,2011-12-01
8863,c:224452,c:224435,\N,USD,2013-06-06
8864,c:224521,c:59239,\N,USD,2013-06-11
8865,c:47164,c:83352,\N,USD,2013-06-11
8866,c:4415,c:147238,\N,USD,2013-06-12
8867,c:58088,c:224847,\N,USD,2009-05-09
8868,c:58088,c:224848,\N,USD,2010-01-06
8869,c:58088,c:224849,\N,USD,2012-05-10
8870,c:29,c:224865,\N,USD,2013-06-12
8871,c:224962,c:208167,130000000,USD,2013-06-12
8873,c:61188,c:225129,\N,USD,2013-06-12
8874,c:225119,c:225132,\N,USD,2013-06-12
8875,c:184742,c:13529,\N,USD,1998-01-01
8876,c:13529,c:53139,\N,USD,1999-01-01
8877,c:13529,c:225310,\N,USD,1999-01-01
8878,c:13529,c:70383,\N,USD,2006-01-01
8879,c:13529,c:70331,\N,USD,2008-01-01
8880,c:13529,c:102498,\N,USD,2011-01-01
8881,c:13529,c:83520,\N,USD,2011-01-01
8882,c:29,c:3117,\N,USD,2013-06-13
8883,c:41,c:225330,1500000000,USD,2013-06-13
8884,c:166035,c:225401,\N,USD,2013-02-21
8886,c:193103,c:152732,\N,USD,2012-09-24
8887,c:70204,c:164298,\N,USD,2013-03-26
8889,c:52567,c:176648,\N,USD,2013-06-14
8890,c:198822,c:225963,\N,USD,2011-11-01
8891,c:225975,c:225974,\N,USD,2008-01-01
8892,c:601,c:226030,11000000,USD,2013-06-14
8893,c:226873,c:226868,50000,USD,2013-01-07
8894,c:226873,c:226869,27000,USD,2013-01-09
8895,c:226873,c:226870,17000,USD,2013-06-17
8896,c:226873,c:226871,75000,USD,2012-12-12
8897,c:226873,c:226872,279000,USD,2012-12-17
8898,c:14111,c:225280,\N,USD,2013-04-01
8899,c:53254,c:295,\N,USD,2012-09-06
8900,c:1080,c:227219,\N,USD,2013-06-17
8901,c:36675,c:227358,\N,USD,2013-06-17
8902,c:12103,c:31965,105000000,USD,2013-06-12
8903,c:12137,c:25001,1000000000,USD,2013-06-17
8904,c:72938,c:227437,1500000000,EUR,2013-06-17
8906,c:38420,c:47936,20000000,USD,2013-06-17
8907,c:46268,c:227503,\N,USD,2013-06-17
8908,c:227509,c:227515,205000000,USD,2013-06-17
8909,c:19181,c:201894,22000000,USD,2013-06-17
8910,c:195096,c:227546,93000000,USD,2013-06-17
8911,c:4018,c:208145,\N,USD,2013-05-07
8913,c:227620,c:227622,5200000,USD,2013-06-02
8914,c:207297,c:227629,38000000,USD,2013-06-01
8915,c:161299,c:227754,\N,USD,2013-06-17
8916,c:39178,c:227998,\N,USD,2013-06-18
8918,c:208027,c:66625,223000000,USD,2013-06-17
8919,c:46270,c:228058,104000000,USD,2013-06-18
8920,c:228060,c:228066,5000000,USD,2013-06-18
8921,c:59312,c:228074,195000000,USD,2013-06-19
8922,c:228072,c:228105,455000000,USD,2013-06-18
8923,c:9833,c:228158,\N,USD,2013-06-18
8924,c:4388,c:217397,\N,USD,2012-10-30
8925,c:1705,c:64062,\N,USD,2013-06-19
8926,c:806,c:25142,\N,USD,2008-10-16
8927,c:12,c:79120,\N,USD,2013-06-19
8928,c:148258,c:54077,403000000,USD,2013-06-19
8929,c:1812,c:228556,\N,USD,2013-06-19
8930,c:28787,c:172326,150000000,USD,2013-06-19
8931,c:966,c:179507,200000000,USD,2013-06-19
8933,c:228029,c:225922,\N,USD,2013-01-01
8934,c:12443,c:76479,\N,USD,2012-05-14
8935,c:62258,c:48422,\N,USD,2005-10-01
8937,c:792,c:228997,212000000,EUR,2013-06-20
8938,c:85706,c:170,\N,USD,2013-06-20
8939,c:28,c:45428,180000000,USD,2013-06-20
8940,c:77421,c:229079,\N,USD,2013-06-20
8942,c:44248,c:65777,\N,USD,2013-06-21
8943,c:2370,c:61425,\N,USD,2013-06-13
8944,c:229355,c:229357,60000000,USD,2013-06-12
8945,c:36675,c:228924,\N,USD,2009-02-23
8946,c:190534,c:229423,\N,USD,2013-06-21
8947,c:2537,c:64241,\N,USD,2013-06-21
8948,c:69493,c:42864,\N,USD,2009-11-01
8949,c:74819,c:987,\N,USD,2011-03-28
8950,c:199355,c:23521,121000000,USD,2005-09-26
8951,c:229647,c:229635,445000000,USD,2013-06-10
8952,c:230056,c:230055,\N,USD,2010-12-01
8953,c:230056,c:27887,\N,USD,2012-03-01
8954,c:230501,c:230508,158000000,USD,2013-06-04
8955,c:1008,c:78020,2200000,USD,2013-02-06
8956,c:230611,c:67832,2500000,USD,2013-05-31
8957,c:227537,c:227489,4700000000,USD,2013-05-29
8958,c:2345,c:141602,\N,USD,2013-05-31
8959,c:230630,c:230636,1130000000,USD,2013-05-29
8960,c:5471,c:230694,10100000000,USD,2013-06-24
8961,c:156156,c:230703,8890000,USD,2013-05-31
8963,c:204903,c:69624,1800000000,USD,2013-06-24
8964,c:77195,c:77060,1300000000,USD,2013-06-24
8965,c:39365,c:30444,\N,USD,2011-09-01
8966,c:230710,c:230886,1100000000,USD,2013-06-24
8967,c:104020,c:68409,\N,USD,2011-06-01
8968,c:104020,c:57060,\N,USD,2011-06-01
8969,c:104020,c:84161,\N,USD,2011-06-01
8971,c:28492,c:17671,\N,USD,2008-02-01
8972,c:230936,c:221695,\N,USD,2012-01-17
8973,c:60930,c:68470,\N,USD,2012-12-01
8974,c:760,c:132313,94000000,USD,2013-06-24
8975,c:63570,c:231115,286000000,USD,2013-05-16
8976,c:67086,c:231371,\N,USD,2012-10-01
8977,c:42689,c:43188,\N,USD,2013-06-25
8978,c:10614,c:27087,\N,USD,2012-03-01
8979,c:10614,c:27090,\N,USD,2012-03-01
8980,c:166632,c:218760,1300000000,USD,2006-07-06
8981,c:223913,c:32538,10000000,USD,2009-08-14
8982,c:223913,c:13815,\N,USD,2011-04-11
8983,c:196938,c:104193,\N,JPY,2013-06-18
8984,c:3978,c:37271,\N,USD,2013-06-25
8985,c:82987,c:231553,450000000,EUR,2013-05-07
8986,c:231574,c:231566,2000000,USD,2013-05-05
8987,c:4314,c:231431,\N,USD,2012-04-03
8988,c:43743,c:59376,\N,USD,2013-06-26
8989,c:355,c:32951,1180000000,USD,1997-04-01
8990,c:231864,c:32951,\N,USD,2001-05-01
8992,c:4843,c:35663,\N,USD,2011-01-01
8993,c:10119,c:84247,\N,USD,2009-02-01
8994,c:49902,c:83738,\N,USD,2011-01-01
8995,c:232102,c:8886,\N,USD,2010-01-01
8996,c:232125,c:6365,\N,USD,2008-02-01
8997,c:333,c:1524,169000000,USD,2008-01-28
8998,c:40322,c:232482,\N,USD,2010-02-01
8999,c:479,c:50375,387000000,USD,2005-06-28
9000,c:21438,c:510,\N,USD,2007-04-04
9001,c:283,c:28333,600000000,USD,2013-06-27
9002,c:232592,c:40107,\N,USD,2012-01-01
9004,c:10544,c:193015,\N,USD,2013-06-27
9006,c:232985,c:70427,\N,GBP,2013-06-28
9007,c:190390,c:51808,\N,USD,2013-06-27
9008,c:760,c:27008,\N,USD,2006-05-03
9009,c:200647,c:10202,155000,USD,2009-06-30
9010,c:233344,c:193754,1100000,USD,2012-10-12
9011,c:32435,c:224060,275000000,USD,2013-06-28
9012,c:233534,c:233535,542000000,USD,2013-06-28
9014,c:232587,c:161793,\N,USD,2013-07-01
9015,c:233752,c:32725,\N,USD,2013-07-01
9016,c:79806,c:6558,\N,USD,2013-07-01
9017,c:233774,c:10269,\N,USD,2011-11-03
9018,c:29,c:233817,\N,USD,2013-07-02
9019,c:64747,c:42223,350000000,USD,2013-07-02
9021,c:3096,c:234125,\N,USD,2008-03-01
9022,c:29,c:56989,50000000,USD,2013-07-02
9024,c:3275,c:234223,307000000,USD,2013-07-02
9025,c:212517,c:234249,45000000,USD,2013-07-02
9026,c:49401,c:212459,\N,USD,2013-07-02
9027,c:55131,c:37074,\N,USD,2013-07-02
9029,c:5394,c:6746,30000000,USD,2013-07-03
9030,c:8471,c:234494,\N,USD,2004-01-01
9031,c:29,c:886,48000000,USD,2013-07-08
9032,c:29,c:9401,8900000,USD,2000-06-30
9033,c:29,c:11716,436000000,USD,2002-01-11
9034,c:173142,c:234607,25000000,USD,2013-06-17
9035,c:234618,c:234610,325000000,USD,2013-06-12
9036,c:42214,c:234620,\N,USD,2013-07-03
9037,c:155640,c:234628,\N,USD,2013-07-03
9038,c:234633,c:234625,\N,USD,2013-06-20
9039,c:234640,c:234643,1200000000,USD,2013-07-01
9040,c:234881,c:130,\N,USD,2012-12-12
9041,c:20,c:234920,\N,USD,2013-07-04
9042,c:20,c:234921,\N,USD,2013-07-04
9043,c:197475,c:213995,70000000,USD,2013-05-21
9044,c:235266,c:63225,\N,USD,2013-03-01
9045,c:235273,c:198370,550000000,USD,2013-06-10
9046,c:40544,c:235336,\N,USD,2013-01-01
9047,c:966,c:25743,\N,USD,2013-07-08
9048,c:235629,c:235628,\N,USD,2012-11-01
9049,c:3614,c:17447,\N,USD,2010-01-13
9050,c:17218,c:16191,\N,USD,2011-08-10
9051,c:25146,c:51694,\N,USD,2006-06-01
9052,c:51694,c:235660,\N,USD,2012-10-01
9053,c:51694,c:235661,\N,USD,2007-01-01
9054,c:150625,c:152236,\N,USD,2013-07-03
9056,c:69538,c:38396,40000000,GBP,2013-07-03
9057,c:235765,c:235766,\N,USD,2013-07-08
9058,c:2823,c:1447,30000000,USD,2013-07-08
9059,c:219568,c:35068,112000000,USD,2013-07-08
9060,c:25818,c:235780,29000000,USD,2013-07-08
9062,c:31610,c:36588,\N,USD,2013-07-08
9063,c:229,c:137744,\N,USD,2013-06-24
9064,c:150840,c:235989,\N,USD,2012-12-01
9065,c:54632,c:81156,\N,USD,2013-07-09
9066,c:236079,c:266567,\N,USD,2000-05-01
9067,c:35003,c:54339,\N,USD,2013-07-10
9068,c:49401,c:75008,\N,USD,2013-07-09
9069,c:12394,c:28482,60000000,USD,2013-07-09
9070,c:221602,c:236153,2440000000,USD,2013-07-09
9071,c:60338,c:214579,\N,USD,2004-01-01
9072,c:60338,c:236323,\N,USD,2009-01-01
9073,c:66695,c:236339,\N,USD,2011-12-01
9074,c:12623,c:236341,\N,USD,2013-07-10
9075,c:153,c:69371,\N,USD,2013-07-10
9076,c:236402,c:236401,2278750,USD,2013-06-17
9077,c:236444,c:236433,24000000,USD,2013-07-10
9078,c:6841,c:9775,150000000,USD,2013-07-10
9079,c:56633,c:236453,692000000,USD,2013-07-10
9080,c:64623,c:236462,\N,USD,2013-07-10
9081,c:3246,c:236550,20000000,USD,2013-07-10
9082,c:14390,c:163195,38300000,EUR,2013-07-11
9083,c:157278,c:45502,\N,USD,2013-07-11
9084,c:199561,c:13199,30000,EUR,2013-07-11
9085,c:569,c:58545,\N,USD,2013-07-11
9088,c:236759,c:232237,5000000,USD,2007-12-01
9089,c:236946,c:15949,12000000,USD,2013-07-12
9090,c:237018,c:237017,\N,USD,1984-09-16
9091,c:237049,c:237048,\N,USD,2013-03-01
9092,c:154069,c:237053,\N,USD,2012-07-10
9093,c:120243,c:231500,\N,USD,2013-07-11
9094,c:215318,c:22567,\N,USD,2008-01-01
9095,c:237522,c:23412,\N,USD,2008-01-01
9096,c:590,c:41391,1200000000,USD,2013-07-12
9097,c:196437,c:161922,\N,USD,2012-12-31
9098,c:1080,c:179565,\N,USD,2013-07-15
9100,c:68400,c:27208,\N,USD,2011-04-01
9101,c:12404,c:2916,\N,USD,2011-12-06
9103,c:31615,c:43670,206000000,USD,2013-07-15
9105,c:4018,c:237908,1900000000,USD,2013-07-15
9107,c:32574,c:5557,\N,USD,2012-12-20
9108,c:9262,c:25142,\N,USD,2011-09-26
9109,c:238204,c:238203,\N,USD,2013-05-13
9110,c:14904,c:58020,140000000,USD,2006-11-01
9111,c:12272,c:189852,\N,USD,2013-07-16
9112,c:29915,c:63203,150000000,USD,2005-12-01
9113,c:26707,c:223425,245000000,USD,2006-10-01
9114,c:71,c:47412,40000000,USD,2013-07-16
9115,c:73652,c:4092,10000000,USD,2013-01-01
9116,c:34589,c:222658,10000000,USD,2013-07-16
9117,c:33565,c:27779,345000000,USD,2013-07-16
9118,c:16591,c:75696,225000000,USD,2013-07-16
9119,c:238322,c:238327,94000000,USD,2013-07-16
9121,c:415,c:997,\N,USD,2013-07-15
9122,c:238372,c:238263,\N,USD,2012-09-28
9123,c:29567,c:238128,50000000,USD,2006-09-01
9124,c:5722,c:238110,50000000,USD,2006-11-01
9125,c:2735,c:54175,\N,USD,2013-01-14
9126,c:19181,c:210969,305000000,USD,2000-09-01
9127,c:6234,c:130628,\N,USD,2013-07-15
9128,c:2312,c:9767,\N,USD,2013-07-17
9129,c:238556,c:28708,\N,USD,2012-02-08
9130,c:238556,c:2434,\N,USD,2012-02-08
9131,c:29,c:238562,\N,USD,2013-07-17
9132,c:25432,c:238587,\N,USD,2013-07-17
9133,c:238647,c:238643,11300000,USD,2013-07-17
9134,c:26091,c:238651,\N,USD,2013-07-16
9135,c:5508,c:230380,\N,USD,2013-07-17
9136,c:5,c:238970,\N,USD,2013-07-18
9137,c:29,c:238984,\N,USD,2013-07-18
9138,c:113,c:78578,12700000,USD,2013-07-18
9139,c:239059,c:239061,\N,USD,2013-07-18
9140,c:239060,c:239069,97500000,USD,2013-07-19
9141,c:239079,c:239078,1300000000,USD,2013-07-18
9142,c:3320,c:63053,0,USD,2013-07-18
9143,c:48273,c:239087,\N,USD,2013-07-18
9144,c:239108,c:223813,3750000000,USD,2013-07-18
9145,c:20689,c:4752,\N,USD,2009-09-08
9146,c:239403,c:239399,\N,USD,2009-06-01
9147,c:239403,c:239400,\N,USD,2011-01-10
9148,c:239403,c:239401,\N,USD,2013-01-06
9149,c:239403,c:239402,\N,USD,2013-01-04
9150,c:59,c:190214,\N,USD,2013-04-12
9151,c:74770,c:55307,\N,USD,2013-06-13
9152,c:239642,c:19679,\N,USD,2012-12-01
9153,c:72938,c:239875,666000000,USD,2013-07-19
9154,c:1654,c:18411,\N,USD,2013-07-19
9155,c:5378,c:145037,\N,USD,2013-07-19
9156,c:425,c:147765,\N,USD,2013-07-20
9157,c:60175,c:239896,\N,USD,2008-12-10
9158,c:1654,c:55041,\N,USD,2013-07-19
9159,c:240221,c:240219,\N,USD,2011-11-01
9160,c:240221,c:240220,\N,USD,2010-08-01
9161,c:26466,c:159865,26000000,USD,2010-10-01
9162,c:214259,c:240481,18000000,USD,2013-07-23
9163,c:28,c:19066,2700000000,USD,2013-07-23
9165,c:240718,c:240719,325000000,USD,2013-07-23
9166,c:40491,c:56131,\N,USD,2012-12-26
9167,c:196437,c:224568,\N,USD,2012-12-31
9168,c:241016,c:31865,\N,USD,2013-07-12
9169,c:10544,c:152215,\N,USD,2013-07-24
9170,c:29923,c:38140,\N,USD,2013-07-01
9171,c:241062,c:241060,\N,USD,2012-06-23
9172,c:241062,c:241061,\N,USD,2011-06-23
9173,c:29025,c:62159,\N,USD,2013-07-24
9174,c:241125,c:241120,575000000,USD,2013-07-24
9175,c:175544,c:72404,\N,USD,2013-07-24
9176,c:46364,c:216976,96000000,USD,2013-07-24
9177,c:2848,c:241180,\N,USD,2013-07-24
9179,c:241400,c:241399,\N,USD,2012-04-16
9180,c:241062,c:241421,\N,USD,2009-01-01
9181,c:241484,c:226003,\N,USD,2011-10-20
9182,c:241518,c:241515,48500000,USD,2013-07-24
9183,c:28279,c:241520,22500000,USD,2013-07-25
9184,c:26486,c:3525,27000000,USD,2013-07-25
9185,c:159641,c:159642,2000000,USD,2010-03-05
9186,c:4018,c:139237,36000000,USD,2013-02-01
9187,c:176,c:61418,\N,USD,2012-01-01
9188,c:201770,c:169463,\N,USD,2012-07-01
9189,c:195096,c:227861,8600000000,USD,2013-08-05
9190,c:242649,c:242649,1858,USD,2013-07-29
9191,c:171601,c:242688,\N,USD,2013-07-29
9192,c:242695,c:242705,396900000,USD,2013-07-29
9193,c:193054,c:42069,\N,USD,2013-04-24
9194,c:24597,c:242836,9200000,GBP,2013-07-25
9195,c:155706,c:242854,\N,USD,2013-05-06
9196,c:66790,c:242901,\N,USD,2012-10-01
9198,c:242974,c:242963,50000000,GBP,2012-06-25
9199,c:169394,c:242976,\N,USD,2013-07-30
9200,c:243221,c:243222,3900000000,USD,2013-07-30
9201,c:31260,c:243225,485000000,USD,2013-07-30
9202,c:37662,c:212510,707000000,USD,2013-07-30
9203,c:37662,c:68182,535000000,USD,2013-07-30
9204,c:12901,c:10855,\N,USD,2013-07-30
9205,c:23911,c:243285,\N,USD,2013-07-30
9206,c:25430,c:243290,\N,USD,2013-07-30
9208,c:75117,c:243587,\N,USD,2013-06-13
9209,c:9260,c:74431,\N,USD,2013-07-01
9210,c:240399,c:243604,\N,USD,2011-01-01
9211,c:200948,c:629,3300000000,USD,2012-08-15
9212,c:29,c:28483,\N,USD,2013-07-31
9214,c:845,c:243642,15600000,USD,2013-07-31
9215,c:243648,c:243647,27000000,USD,2012-05-21
9216,c:243648,c:6866,\N,USD,2007-09-12
9217,c:243648,c:42080,\N,USD,2007-01-01
9218,c:31041,c:243452,5200000000,USD,2013-07-31
9219,c:52337,c:150080,250000000,USD,2013-07-31
9220,c:29411,c:2953,47500000,USD,2013-07-31
9221,c:15273,c:243706,34000000,USD,2013-07-31
9222,c:2457,c:280,\N,USD,2013-07-31
9223,c:243733,c:243738,\N,USD,2013-07-31
9224,c:38811,c:57199,\N,USD,2013-08-01
9225,c:3600,c:51021,\N,USD,2013-08-01
9226,c:1360,c:145111,180000000,USD,2013-08-01
9227,c:26734,c:244065,409000000,USD,2013-08-01
9228,c:1654,c:244077,\N,USD,2013-08-01
9229,c:244078,c:42945,1140000000,USD,2013-08-01
9230,c:12451,c:13108,25000000,USD,2013-08-02
9231,c:35,c:148576,\N,USD,2012-02-27
9232,c:73073,c:244363,\N,USD,2013-08-02
9233,c:29,c:29618,65000000,USD,2013-08-01
9234,c:4520,c:244760,\N,USD,2013-08-02
9235,c:244768,c:244770,180000000,USD,2013-08-02
9237,c:244974,c:244981,60000000,USD,2013-08-05
9238,c:187900,c:5296,\N,USD,2013-08-05
9239,c:180029,c:87977,\N,USD,2013-08-05
9240,c:108,c:24880,\N,USD,2013-08-05
9241,c:5548,c:245179,4400000000,USD,2013-08-05
9242,c:4209,c:169898,6300000,USD,2013-08-02
9243,c:39669,c:32739,240000000,USD,2013-08-05
9244,c:29923,c:37002,23600000,USD,2013-08-06
9245,c:170692,c:80675,\N,USD,2013-08-06
9247,c:351,c:77,405000000,USD,2013-08-07
9248,c:69920,c:170071,\N,USD,2013-07-22
9249,c:153344,c:245578,15000000,GBP,2013-08-06
9251,c:9996,c:22168,\N,USD,2013-08-07
9252,c:34073,c:245796,\N,USD,2013-08-07
9253,c:245803,c:40782,\N,USD,2013-08-07
9254,c:66789,c:245860,\N,USD,2013-08-07
9255,c:38895,c:38968,\N,USD,2013-08-08
9256,c:245873,c:245872,\N,USD,2013-08-07
9257,c:31070,c:212059,\N,USD,2013-08-07
9258,c:26298,c:245976,2000000,USD,2013-08-08
9259,c:102836,c:246132,\N,USD,2012-04-26
9260,c:73065,c:246178,148500000,USD,2013-08-08
9261,c:246189,c:216248,\N,USD,2013-08-08
9262,c:19998,c:14139,\N,EUR,2008-09-01
9263,c:14139,c:246288,2,EUR,2011-11-15
9264,c:65356,c:245778,\N,USD,2013-08-09
9265,c:14139,c:19998,\N,USD,2008-09-01
9266,c:17065,c:14139,\N,USD,2009-12-03
9269,c:2942,c:37816,\N,USD,2013-08-09
9270,c:2537,c:188537,\N,USD,2013-08-08
9271,c:5394,c:22100,347000000,USD,2013-08-09
9272,c:24745,c:32423,\N,USD,2013-08-09
9273,c:15760,c:24808,\N,USD,2013-08-09
9274,c:53942,c:220985,1390000000,USD,2013-08-11
9275,c:246944,c:246942,\N,USD,2013-01-01
9276,c:1972,c:156584,\N,USD,2012-01-01
9277,c:36872,c:66677,\N,USD,2012-03-01
9278,c:5,c:171017,\N,USD,2013-08-12
9279,c:33654,c:53619,200000000,USD,2013-08-12
9280,c:247096,c:247095,175000000,EUR,2013-08-12
9281,c:247102,c:247100,\N,USD,2013-08-12
9282,c:173749,c:163148,\N,USD,2013-08-12
9283,c:166190,c:12243,4000000,USD,2010-02-24
9284,c:166190,c:49300,6000000,USD,2011-03-22
9285,c:166190,c:236,\N,USD,2011-08-04
9286,c:12,c:1143,\N,USD,2013-08-13
9287,c:166190,c:169216,\N,USD,2013-03-18
9288,c:23283,c:10054,\N,USD,2013-08-13
9289,c:12352,c:247484,120000000,USD,2013-08-13
9290,c:70843,c:247493,\N,USD,2013-08-13
9291,c:1654,c:63422,\N,USD,2013-08-13
9292,c:247508,c:247504,\N,USD,2012-05-23
9293,c:247513,c:247525,\N,USD,2013-08-13
9294,c:247735,c:12353,\N,USD,2012-09-01
9296,c:4091,c:68350,\N,USD,2013-08-14
9297,c:166190,c:247442,\N,USD,2013-04-01
9298,c:247865,c:247861,512000000,USD,2013-08-14
9299,c:12623,c:37922,60000000,USD,2013-08-14
9300,c:247902,c:246241,4860000,USD,2013-08-14
9301,c:3246,c:12723,800000000,USD,2013-08-15
9303,c:255042,c:80800,\N,USD,2013-08-15
9304,c:247805,c:139415,\N,USD,2013-08-15
9306,c:206779,c:206778,\N,USD,2013-05-01
9307,c:80259,c:4716,\N,USD,2011-02-01
9308,c:255085,c:14963,\N,USD,2011-07-01
9309,c:77484,c:54409,\N,USD,2011-07-01
9310,c:42069,c:59306,\N,USD,2011-03-01
9311,c:11391,c:151854,\N,USD,2011-04-29
9313,c:4825,c:235405,530000000,USD,2013-08-15
9316,c:15631,c:237420,\N,USD,2013-08-01
9317,c:50937,c:185113,605000000,USD,2013-08-15
9318,c:142492,c:177712,365000000,USD,2013-08-16
9319,c:14008,c:41358,33000000,USD,2013-08-16
9320,c:246767,c:169681,127000000,USD,2012-02-02
9322,c:959,c:73510,50000000,USD,2013-08-19
9324,c:3169,c:90087,70000000,USD,2013-08-19
9325,c:215516,c:151958,\N,USD,2013-08-01
9326,c:44008,c:10139,\N,USD,2013-04-01
9327,c:256350,c:256351,343000000,USD,2013-08-19
9328,c:145623,c:239267,200000000,USD,2013-08-19
9329,c:22935,c:256389,\N,USD,2013-08-19
9330,c:49909,c:256394,\N,USD,2013-08-19
9331,c:680,c:72750,\N,USD,2013-08-20
9332,c:226849,c:256435,1600000000,USD,2013-08-19
9334,c:76325,c:202016,\N,USD,2005-11-01
9335,c:76325,c:218990,\N,USD,2007-04-01
9336,c:76325,c:256549,\N,USD,2009-02-01
9337,c:76325,c:18329,\N,USD,2013-02-01
9339,c:222418,c:71993,30000000,USD,2000-03-01
9340,c:23872,c:256552,\N,USD,2013-04-01
9341,c:58320,c:18335,\N,USD,2012-02-01
9342,c:27566,c:247635,\N,USD,2013-08-20
9343,c:46298,c:224622,72000000,USD,2013-08-20
9344,c:160568,c:49533,40000000,USD,2013-08-19
9345,c:102300,c:256633,\N,USD,2008-01-01
9346,c:112233,c:17143,\N,USD,2002-11-05
9351,c:256676,c:256672,\N,USD,2008-03-01
9352,c:256767,c:256760,410000000,USD,2007-07-03
9353,c:256780,c:256779,7000000,USD,2011-08-01
9354,c:2824,c:256666,\N,USD,2004-09-02
9355,c:109480,c:36151,\N,USD,2013-08-21
9356,c:79681,c:24029,\N,USD,2013-08-21
9357,c:69939,c:256902,\N,USD,2011-11-30
9358,c:31446,c:256933,\N,USD,2013-08-21
9359,c:31446,c:256934,\N,USD,2013-08-21
9360,c:257140,c:7389,\N,USD,2000-04-01
9361,c:257243,c:22856,\N,USD,2013-07-01
9362,c:257251,c:257250,2500000,CAD,2012-05-10
9363,c:15013,c:83265,\N,USD,2013-08-22
9364,c:257251,c:257278,925000,CAD,2012-09-13
9365,c:1654,c:147755,\N,USD,2013-08-22
9366,c:38211,c:60696,\N,USD,2013-08-22
9367,c:66190,c:1107,\N,USD,2013-08-22
9368,c:173394,c:257382,\N,USD,2013-08-22
9369,c:257642,c:257641,\N,USD,2012-06-01
9370,c:246335,c:257651,19000,USD,1999-01-01
9371,c:246335,c:257652,18000,USD,1999-01-01
9372,c:246335,c:257653,19800,USD,1999-01-03
9373,c:246335,c:257665,19600,USD,2002-04-05
9374,c:246335,c:257666,23987,USD,2001-03-17
9375,c:246335,c:257667,22879,USD,2001-02-13
9376,c:246335,c:257668,34567,USD,2001-05-17
9377,c:246335,c:257669,98567,USD,2003-08-17
9379,c:5229,c:11766,\N,USD,2011-07-23
9380,c:43233,c:257714,\N,USD,2013-08-23
9381,c:41,c:12050,\N,USD,2008-11-14
9382,c:3031,c:41,\N,USD,2005-06-10
9383,c:246335,c:257917,12567,USD,2004-04-13
9384,c:246335,c:257918,21345,USD,2004-01-01
9385,c:246335,c:257919,21345,USD,2004-01-09
9386,c:246335,c:257920,12654,USD,2006-07-08
9387,c:246335,c:257921,12765,USD,2007-08-17
9388,c:246335,c:257935,12546,USD,2008-02-03
9389,c:246335,c:257936,13234,USD,2008-02-13
9390,c:246335,c:257937,23432,USD,2008-02-08
9391,c:246335,c:257949,23432,USD,2006-05-17
9392,c:246335,c:257950,213456,USD,2011-01-02
